tav;x;y
19.1;602626;472675
16.5;549596;471797
20.5;638211;471314
18.2;567783;472294
19.9;633296;473882
11;584480;475606
14.1;647945;472294
19.1;604152;474054
19.4;599221;471527
21.3;610873;467999
20.6;622213;468382
19.6;616960;467346
20.1;634261;465878
21;557918;470367
18.1;627997;473954
17.6;609344;479137
20.5;605801;467364
21.3;626471;469214
18.1;609659;472639
22.2;605724;465458
22.1;595908;466326
19.1;608898;477619
14.2;605628;473187
16.3;605260;476241
12.8;648225;474884
19.2;579684;472513
17.4;576760;475107
20.2;599356;469586
21.2;595879;465574
20.5;598488;468121
17.7;625250;471939
12.3;626224;478531
11.5;676691;475698
18.7;584109;470620
20.1;567066;471018
19.8;597859;470722
20.5;610025;469769
16.3;601356;475656
19.2;611311;474148
20.9;590566;469018
20.2;614036;470766
21.7;578056;469075
20.1;571898;470292
19.8;607987;470844
20.7;614022;469084
12.4;583180;474045
22.2;611286;466531
22.1;618360;465826
18.1;622324;470765
13.8;567323;474471
18.2;585907;473194
20.4;648317;471991
21.7;612354;465047
18.7;602626;472675
17.3;549596;471797
20.8;638211;471314
18.3;567783;472294
18.9;633296;473882
13.3;584480;475606
16;647945;472294
17.8;604152;474054
19.7;599221;471527
22;610873;467999
22.1;622213;468382
21.3;616960;467346
22.1;634261;465878
20.4;557918;470367
17.8;627997;473954
16.4;609344;479137
21.1;605801;467364
22.5;626471;469214
17.7;609659;472639
21.9;605724;465458
22.9;595908;466326
18;608898;477619
15.7;605628;473187
14.9;605260;476241
14.1;648225;474884
19.3;579684;472513
16.1;576760;475107
20.8;599356;469586
21.6;595879;465574
21;598488;468121
18.2;625250;471939
12.7;626224;478531
14.9;676691;475698
18.5;584109;470620
20.4;567066;471018
20.1;597859;470722
21;610025;469769
15.4;601356;475656
18.5;611311;474148
20.9;590566;469018
21.1;614036;470766
21.3;578056;469075
20.5;571898;470292
20.4;607987;470844
21.6;614022;469084
14.3;583180;474045
22.3;611286;466531
22.9;618360;465826
20.2;622324;470765
12.6;567323;474471
19;585907;473194
21.7;648317;471991
22.5;612354;465047
19.6;602626;472675
17;549596;471797
22.4;638211;471314
19.8;567783;472294
20.4;633296;473882
10.9;584480;475606
16.3;647945;472294
19.4;604152;474054
20.6;599221;471527
22.5;610873;467999
21.7;622213;468382
20.6;616960;467346
21;634261;465878
21.5;557918;470367
18.6;627997;473954
17;609344;479137
21.6;605801;467364
22.9;626471;469214
18.2;609659;472639
22.9;605724;465458
23.6;595908;466326
18.8;608898;477619
13.9;605628;473187
15.9;605260;476241
14.4;648225;474884
19.9;579684;472513
17.4;576760;475107
21.4;599356;469586
22.2;595879;465574
21.4;598488;468121
18.2;625250;471939
11.8;626224;478531
14.6;676691;475698
19.6;584109;470620
21.3;567066;471018
21.3;641305;472509
20.6;597859;470722
21.4;610025;469769
16.6;601356;475656
19.5;611311;474148
21.7;590566;469018
22.1;614036;470766
22.3;578056;469075
20.9;571898;470292
20.6;607987;470844
22;614022;469084
12.5;583180;474045
23;611286;466531
22.9;618360;465826
20.3;622324;470765
13.7;567323;474471
19.8;585907;473194
22.6;648317;471991
23.6;612354;465047
22;602626;472675
19.4;549596;471797
24.9;638211;471314
21.6;567783;472294
22.6;633296;473882
15.8;584480;475606
20.3;647945;472294
21.1;604152;474054
23;599221;471527
24.4;610873;467999
23.9;622213;468382
23;616960;467346
23.5;634261;465878
22.9;557918;470367
21.6;627997;473954
17.8;609344;479137
23.5;605801;467364
24.7;626471;469214
21.4;609659;472639
23.6;605724;465458
24.7;595908;466326
20.2;608898;477619
17.7;605628;473187
18.4;605260;476241
18.9;648225;474884
21.6;579684;472513
18.8;576760;475107
23.6;599356;469586
23;595879;465574
23.2;598488;468121
21.6;625250;471939
14.2;626224;478531
19.2;676691;475698
21.1;584109;470620
23.2;567066;471018
23.4;641305;472509
23.2;597859;470722
23.7;610025;469769
18.6;601356;475656
21.5;611311;474148
23.5;590566;469018
24;614036;470766
23.8;578056;469075
22.4;571898;470292
23.1;607987;470844
24.1;614022;469084
16.4;583180;474045
23.7;611286;466531
24.4;618360;465826
22.6;622324;470765
16;567323;474471
21.6;585907;473194
25.1;648317;471991
22;612354;465047
19.7;602626;472675
17.6;549596;471797
21.9;638211;471314
19.8;567783;472294
20;633296;473882
11.7;584480;475606
16.2;647945;472294
19.4;604152;474054
20.4;599221;471527
22;610873;467999
21.2;622213;468382
19.7;616960;467346
20.4;634261;465878
22.1;557918;470367
18.8;627997;473954
17.4;609344;479137
21.6;605801;467364
22.1;626471;469214
18.3;609659;472639
22.3;605724;465458
22.8;595908;466326
19.5;608898;477619
13.9;605628;473187
16.5;605260;476241
14.9;648225;474884
20;579684;472513
18.5;576760;475107
21.1;599356;469586
21.5;595879;465574
22.1;598488;468121
17.8;625250;471939
12.6;626224;478531
14.3;676691;475698
19.4;584109;470620
21.7;567066;471018
20.7;641305;472509
20.4;597859;470722
20.9;610025;469769
17.2;601356;475656
19.3;611311;474148
21.6;590566;469018
20.8;614036;470766
22.5;578056;469075
20.9;571898;470292
20.2;607987;470844
21.4;614022;469084
12.7;583180;474045
22.4;611286;466531
22.6;618360;465826
19.3;622324;470765
14.4;567323;474471
19.8;585907;473194
22.4;648317;471991
18;612354;465047
16.2;602626;472675
12.7;549596;471797
18.2;638211;471314
15.8;567783;472294
16.6;633296;473882
8.1;584480;475606
10;647945;472294
15.8;604152;474054
17.1;599221;471527
18.5;610873;467999
17.6;622213;468382
16;616960;467346
15.9;634261;465878
17.1;557918;470367
15.3;627997;473954
14;609344;479137
18.2;605801;467364
18.5;626471;469214
15;609659;472639
18.6;605724;465458
17.4;595908;466326
15.6;608898;477619
10.3;605628;473187
13;605260;476241
11.4;648225;474884
15.7;579684;472513
14.6;576760;475107
17.8;599356;469586
17.3;595879;465574
17.5;598488;468121
14.2;625250;471939
9.7;626224;478531
8.4;676691;475698
15.4;584109;470620
17.5;567066;471018
17;641305;472509
17.2;597859;470722
17.6;610025;469769
14;601356;475656
15.8;611311;474148
17.5;590566;469018
17.1;614036;470766
18.2;578056;469075
16.8;571898;470292
16.9;607987;470844
18;614022;469084
8.8;583180;474045
18.9;611286;466531
18.9;618360;465826
14.3;622324;470765
10.4;567323;474471
16;585907;473194
18.3;648317;471991
18.6;612354;465047
16.3;602626;472675
14.3;549596;471797
17.2;638211;471314
16.1;567783;472294
15.9;633296;473882
8.4;584480;475606
9.9;647945;472294
16.2;604152;474054
16.9;599221;471527
18;610873;467999
17.3;622213;468382
17.3;616960;467346
16.8;634261;465878
17.8;557918;470367
14.7;627997;473954
15;609344;479137
17.7;605801;467364
17.9;626471;469214
15.1;609659;472639
19.2;605724;465458
19.3;595908;466326
16.3;608898;477619
11.2;605628;473187
13.3;605260;476241
10.2;648225;474884
16.6;579684;472513
15;576760;475107
17.5;599356;469586
18.1;595879;465574
17.5;598488;468121
14.3;625250;471939
9.5;626224;478531
9.1;676691;475698
15.4;584109;470620
17.9;567066;471018
16.4;641305;472509
17.1;597859;470722
17.2;610025;469769
13.7;601356;475656
15.9;611311;474148
17.7;590566;469018
17;614036;470766
18.3;578056;469075
17.3;571898;470292
16.7;607987;470844
17.2;614022;469084
9.7;583180;474045
18.8;611286;466531
19.1;618360;465826
14.3;622324;470765
11.6;567323;474471
15.8;585907;473194
17.3;648317;471991
20.5;612354;465047
18.2;602626;472675
16.9;549596;471797
19.3;638211;471314
17.7;567783;472294
18.1;633296;473882
11.5;584480;475606
15.5;647945;472294
17.2;604152;474054
19;599221;471527
19.8;610873;467999
20;622213;468382
19.6;616960;467346
20;634261;465878
19.3;557918;470367
16.9;627997;473954
15.7;609344;479137
19.4;605801;467364
20.1;626471;469214
17.1;609659;472639
21.1;605724;465458
21.9;595908;466326
17.5;608898;477619
14.5;605628;473187
14.1;605260;476241
12.3;648225;474884
18.4;579684;472513
15.3;576760;475107
19.4;599356;469586
20.1;595879;465574
19.3;598488;468121
17.4;625250;471939
11.9;626224;478531
12.4;676691;475698
17;584109;470620
19.1;567066;471018
18.1;641305;472509
19.1;597859;470722
19.6;610025;469769
14.5;601356;475656
17.6;611311;474148
19.3;590566;469018
19.6;614036;470766
19.9;578056;469075
19.4;571898;470292
19.1;607987;470844
19.3;614022;469084
13;583180;474045
20.9;611286;466531
21.1;618360;465826
19;622324;470765
12.1;567323;474471
17.8;585907;473194
19.7;648317;471991
22.1;612354;465047
20.3;602626;472675
18.5;549596;471797
21.5;638211;471314
19.9;567783;472294
20.1;633296;473882
13.9;584480;475606
16.5;647945;472294
19.3;604152;474054
21.1;599221;471527
22;622213;468382
21.7;616960;467346
21.8;634261;465878
21.4;557918;470367
19.2;627997;473954
16.5;609344;479137
21.1;605801;467364
22.2;626471;469214
19.5;609659;472639
22.6;605724;465458
23.3;595908;466326
18.4;608898;477619
16;605628;473187
16.3;605260;476241
15.6;648225;474884
19.8;579684;472513
17.2;576760;475107
21.3;599356;469586
21.8;595879;465574
20.9;598488;468121
19.1;625250;471939
13.2;626224;478531
15.1;676691;475698
19.2;584109;470620
21.2;567066;471018
20.5;641305;472509
20.9;597859;470722
21.4;610025;469769
16.7;601356;475656
19.7;611311;474148
21.2;590566;469018
21.5;614036;470766
21.9;578056;469075
20.8;571898;470292
21;607987;470844
21.6;614022;469084
14.5;583180;474045
22.6;611286;466531
23;618360;465826
20.2;622324;470765
14.7;567323;474471
19.6;585907;473194
21.6;648317;471991
22.2;612354;465047
19.9;602626;472675
17.3;549596;471797
21.2;638211;471314
19.8;567783;472294
19.8;633296;473882
12.1;584480;475606
13.2;647945;472294
19.4;604152;474054
21;599221;471527
21.4;622213;468382
20.3;616960;467346
20.9;634261;465878
22;557918;470367
18.7;627997;473954
17.1;609344;479137
21.5;605801;467364
22;626471;469214
18.7;609659;472639
22.6;605724;465458
21.5;595908;466326
18.9;608898;477619
14.9;605628;473187
16.8;605260;476241
14.6;648225;474884
20.3;579684;472513
17.9;576760;475107
21.4;599356;469586
21.7;595879;465574
21.1;598488;468121
18.1;625250;471939
12.6;626224;478531
12.8;676691;475698
20.1;584109;470620
21.6;567066;471018
19.8;641305;472509
21;597859;470722
21.5;610025;469769
17.4;601356;475656
19.4;611311;474148
21.9;590566;469018
21.6;614036;470766
22.4;578056;469075
21.2;571898;470292
20.9;607987;470844
21.3;614022;469084
13;583180;474045
22.8;611286;466531
23;618360;465826
18.4;622324;470765
14.8;567323;474471
20.2;585907;473194
21.1;648317;471991
23.2;612354;465047
21;602626;472675
19.8;549596;471797
22.1;638211;471314
21.5;567783;472294
20.9;633296;473882
13.9;584480;475606
17.2;647945;472294
20.3;604152;474054
21.5;599221;471527
22.6;622213;468382
22;616960;467346
22.8;634261;465878
22.9;557918;470367
20;627997;473954
18.8;609344;479137
22;605801;467364
22.5;626471;469214
20.5;609659;472639
23.5;605724;465458
22.4;595908;466326
21;608898;477619
17;605628;473187
17.9;605260;476241
16;648225;474884
21.9;579684;472513
19.6;576760;475107
22.3;599356;469586
22.4;595879;465574
22.1;598488;468121
19.9;625250;471939
14.4;626224;478531
15.1;676691;475698
20.7;584109;470620
22.8;567066;471018
20.9;641305;472509
21.7;597859;470722
22.4;610025;469769
18.6;601356;475656
20.8;611311;474148
22.7;590566;469018
22.5;614036;470766
23.1;578056;469075
22.3;571898;470292
22;607987;470844
22.3;614022;469084
15.5;583180;474045
23.4;611286;466531
23.7;618360;465826
21.1;622324;470765
16.1;567323;474471
21;585907;473194
22.4;648317;471991
23.6;612354;465047
20.4;602626;472675
18.4;549596;471797
22.9;638211;471314
21;567783;472294
20.9;633296;473882
11.7;584480;475606
17.4;647945;472294
19.4;604152;474054
21.3;599221;471527
22.3;622213;468382
21.5;616960;467346
22;634261;465878
22.8;557918;470367
19.4;627997;473954
16.6;609344;479137
22.5;605801;467364
22.5;626471;469214
19.1;609659;472639
23.5;605724;465458
22.5;595908;466326
18.7;608898;477619
14.9;605628;473187
16.7;605260;476241
16.1;648225;474884
20.6;579684;472513
18.1;576760;475107
22.1;599356;469586
22.9;595879;465574
22.1;598488;468121
19.6;625250;471939
12.1;626224;478531
15.7;676691;475698
20.5;584109;470620
22.8;567066;471018
21.1;641305;472509
21.3;597859;470722
22.1;610025;469769
17.4;601356;475656
20.1;611311;474148
22.5;590566;469018
22.8;614036;470766
23.5;578056;469075
22;571898;470292
21.4;607987;470844
22.4;614022;469084
13.3;583180;474045
23.7;611286;466531
23.7;618360;465826
21.4;622324;470765
14.1;567323;474471
20;585907;473194
22.6;648317;471991
20.9;612354;465047
18.3;602626;472675
15.8;549596;471797
20.4;638211;471314
18.5;567783;472294
18.3;633296;473882
10;584480;475606
13.8;647945;472294
17.7;604152;474054
19.1;599221;471527
20.1;622213;468382
18.6;616960;467346
19.3;634261;465878
20.2;557918;470367
17;627997;473954
16.3;609344;479137
20.1;605801;467364
20.5;626471;469214
16.9;609659;472639
21.1;605724;465458
20.1;595908;466326
17.7;608898;477619
12.9;605628;473187
14.9;605260;476241
12.9;648225;474884
18.9;579684;472513
16.5;576760;475107
19.7;599356;469586
19.6;595879;465574
19.6;598488;468121
16.6;625250;471939
11.1;626224;478531
11.8;676691;475698
18.1;584109;470620
20.3;567066;471018
18.9;641305;472509
19.2;597859;470722
19.6;610025;469769
15.2;601356;475656
17.9;611311;474148
19.8;590566;469018
19.7;614036;470766
20.6;578056;469075
19.3;571898;470292
18.9;607987;470844
19.8;614022;469084
11.5;583180;474045
21.2;611286;466531
21.5;618360;465826
17.4;622324;470765
13;567323;474471
18.5;585907;473194
20.5;648317;471991
20.7;612354;465047
18.4;602626;472675
16.8;549596;471797
20.1;638211;471314
19.3;567783;472294
18.4;633296;473882
10.6;584480;475606
14.3;647945;472294
17.7;604152;474054
19.1;599221;471527
20.5;610873;467999
20.3;622213;468382
19.3;616960;467346
19.6;634261;465878
20.9;557918;470367
17.1;627997;473954
16.2;609344;479137
19.8;605801;467364
20.7;626471;469214
17.2;609659;472639
21.2;605724;465458
20.2;595908;466326
17.7;608898;477619
13.5;605628;473187
14.7;605260;476241
11.3;648225;474884
19.1;579684;472513
16.6;576760;475107
19.4;599356;469586
20;595879;465574
19.5;598488;468121
17.3;625250;471939
11.2;626224;478531
12;676691;475698
18.1;584109;470620
20.9;567066;471018
19.1;597859;470722
20;610025;469769
14.7;601356;475656
18.1;611311;474148
20.1;590566;469018
20.8;614036;470766
21;578056;469075
20.2;571898;470292
19.4;607987;470844
20.1;614022;469084
12;583180;474045
21.3;611286;466531
21.4;618360;465826
18.9;622324;470765
13.4;567323;474471
18.9;585907;473194
19.6;648317;471991
24.7;612354;465047
22.7;602626;472675
20.9;549596;471797
23.7;638211;471314
22.6;567783;472294
22.4;633296;473882
16.4;584480;475606
18.6;647945;472294
21.8;604152;474054
24;599221;471527
28.4;610873;467999
25.2;622213;468382
24.3;616960;467346
24.8;634261;465878
23.7;557918;470367
21.3;627997;473954
18.3;609344;479137
24.3;605801;467364
25.5;626471;469214
22.8;609659;472639
24.8;605724;465458
24.5;595908;466326
20.8;608898;477619
19.4;605628;473187
18.9;605260;476241
18.1;648225;474884
22.9;579684;472513
21;576760;475107
23.5;599356;469586
24.5;595879;465574
24.6;598488;468121
22;625250;471939
16.7;626224;478531
17.4;676691;475698
22.5;584109;470620
24.7;567066;471018
22.7;641305;472509
23.6;597859;470722
24.9;610025;469769
19.4;601356;475656
22.4;611311;474148
25;590566;469018
24.7;614036;470766
24.9;578056;469075
24;571898;470292
24.4;607987;470844
25.1;614022;469084
17.3;583180;474045
24.4;611286;466531
25.9;618360;465826
22.7;622324;470765
17.8;567323;474471
22.9;585907;473194
23.5;648317;471991
25.8;612354;465047
23.2;602626;472675
22.7;549596;471797
25.1;638211;471314
23.5;567783;472294
24.2;633296;473882
18.1;584480;475606
22;647945;472294
22.3;604152;474054
24.4;599221;471527
26.1;610873;467999
26.5;622213;468382
26;616960;467346
26;634261;465878
25.3;557918;470367
22.7;627997;473954
18.9;609344;479137
25.1;605801;467364
26.4;626471;469214
22.6;609659;472639
26.1;605724;465458
25.9;595908;466326
20.9;608898;477619
20.4;605628;473187
19.3;605260;476241
20.5;648225;474884
23.8;579684;472513
21.5;576760;475107
25.2;599356;469586
25.4;595879;465574
25.8;598488;468121
23.4;625250;471939
18.1;626224;478531
19.9;676691;475698
23.2;584109;470620
25.3;567066;471018
24.3;641305;472509
24.3;597859;470722
26.1;610025;469769
20.4;601356;475656
23;611311;474148
25.7;590566;469018
26.3;614036;470766
26.2;578056;469075
25;571898;470292
25.4;607987;470844
25.7;614022;469084
18.9;583180;474045
26.2;611286;466531
27.2;618360;465826
25.4;622324;470765
17.5;567323;474471
23.8;585907;473194
25.9;648317;471991
24.8;612354;465047
25.8;602626;472675
23.3;549596;471797
25.7;638211;471314
25.4;567783;472294
25.8;633296;473882
21.4;584480;475606
23.3;647945;472294
24.1;604152;474054
26.4;599221;471527
25.5;610873;467999
25.7;622213;468382
24.9;616960;467346
25.5;634261;465878
26.2;557918;470367
24.8;627997;473954
20.1;609344;479137
25.1;605801;467364
26.1;626471;469214
25.3;609659;472639
25.8;605724;465458
25.7;595908;466326
22.8;608898;477619
22.2;605628;473187
21.1;605260;476241
22.2;648225;474884
26;579684;472513
23.1;576760;475107
25.2;599356;469586
25.5;595879;465574
25.6;598488;468121
24.6;625250;471939
18.2;626224;478531
22.8;676691;475698
24.4;584109;470620
26.6;567066;471018
25.6;641305;472509
25.5;597859;470722
26;610025;469769
21.7;601356;475656
24.8;611311;474148
25.8;590566;469018
25.9;614036;470766
26.4;578056;469075
25.7;571898;470292
26.3;607987;470844
25.7;614022;469084
22.1;583180;474045
25.4;611286;466531
26;618360;465826
25.7;622324;470765
19.9;567323;474471
25.6;585907;473194
26.6;648317;471991
26.5;612354;465047
25.6;602626;472675
24.1;549596;471797
27.8;638211;471314
26.1;567783;472294
28;633296;473882
19.5;584480;475606
24.5;647945;472294
25;604152;474054
26.7;599221;471527
28;610873;467999
27.8;622213;468382
27.2;616960;467346
27.6;634261;465878
27.2;557918;470367
26.6;627997;473954
19.2;609344;479137
26.7;605801;467364
28.6;626471;469214
26.3;609659;472639
27.1;605724;465458
27.2;595908;466326
21.9;608898;477619
22.5;605628;473187
22;605260;476241
24.4;648225;474884
26.3;579684;472513
23.9;576760;475107
26.3;599356;469586
27.8;595879;465574
27.3;598488;468121
25.2;625250;471939
19.6;626224;478531
23.6;676691;475698
25.3;584109;470620
27.7;567066;471018
27.8;641305;472509
26.4;597859;470722
27.7;610025;469769
22.5;601356;475656
26.7;611311;474148
27.6;590566;469018
28.8;614036;470766
27.9;578056;469075
27;571898;470292
27.4;607987;470844
27.8;614022;469084
20.3;583180;474045
27.2;611286;466531
28;618360;465826
27.5;622324;470765
20.8;567323;474471
26.3;585907;473194
29.1;648317;471991
25.5;612354;465047
25.8;602626;472675
24.2;549596;471797
26.3;638211;471314
25.3;567783;472294
26.3;633296;473882
22.7;584480;475606
